Date,Time,Booking ID,Booking Status,Customer ID,Vehicle Type,Pickup Location,Drop Location,Avg VTAT,Avg CTAT,Cancelled Rides by Customer,Reason for cancelling by Customer,Cancelled Rides by Driver,Reason for cancelling by Driver,Incomplete Rides,Incomplete Rides Reason,Booking Value,Ride Distance,Driver Ratings,Customer Rating
2025-05-03,02:00:00,CNR9267130794,Success,938366,Prime SUV,Broadway,Siruseri,2.56,10.83,0,NULL,0,NULL,0,NULL,250.2004809,5.46,4.5,4.8
2025-05-03,21:00:00,CNR2328232880,Cancelled by Driver,707066,Prime Sedan,Korattur,Velachery,NULL,NULL,0,NULL,1,More than permitted people in there,0,NULL,NULL,NULL,NULL,NULL
2025-05-22,04:00:00,CNR8107145033,Incomplete,977967,Auto,Nanganallur,Koyambedu,NULL,NULL,0,NULL,0,NULL,1,Other Issue,NULL,NULL,NULL,NULL
2025-05-08,14:00:00,CNR6529059951,Success,415562,Prime Plus,Mogappair,Nungambakkam,8.51,5.4,0,NULL,0,NULL,0,NULL,266.1981573,23.42,4.9,4.9
2025-05-21,00:00:00,CNR6654635219,Success,111871,Auto,Aminjikarai,Kotturpuram,4.47,2.06,0,NULL,0,NULL,0,NULL,725.608687,29.23,4.4,4.9
2025-05-05,16:00:00,CNR2337840242,Cancelled by Driver,111131,Mini,Washermanpet,Pallavaram,NULL,NULL,0,NULL,1,The customer was coughing/sick,0,NULL,NULL,NULL,NULL,NULL
2025-05-10,15:00:00,CNR1822430862,Success,160421,Prime Plus,Kilpauk,Sholinganallur,2.13,13.6,0,NULL,0,NULL,0,NULL,273.3566279,3.82,3.8,3.9
2025-05-01,14:00:00,CNR5058442183,Success,420906,Prime Sedan,Thoraipakkam,Chromepet,2.82,3.45,0,NULL,0,NULL,0,NULL,196.3373442,18.68,3.8,4.4
2025-05-16,19:00:00,CNR6158429795,Success,893375,Bike,Guindy,Mandaveli,8.52,11.98,0,NULL,0,NULL,0,NULL,477.1423342,17.62,3.9,4.6
2025-05-03,09:00:00,CNR9223849658,Success,474235,Prime Plus,Koyambedu,Mogappair,7.3,2.85,0,NULL,0,NULL,0,NULL,158.8531685,5.18,3.7,3.6
2025-05-10,09:00:00,CNR1834429926,Success,852318,Auto,Avadi,Parrys,4.94,10.79,0,NULL,0,NULL,0,NULL,691.85,4.78,4,4.4
2025-05-21,08:00:00,CNR2345305761,Success,510847,Prime SUV,Ashok Nagar,Nanganallur,2.46,11.81,0,NULL,0,NULL,0,NULL,528.5950487,10.33,3.7,4.2
2025-05-09,03:00:00,CNR1136046115,Success,641097,Prime Sedan,Nanganallur,Perungudi,4.14,9.35,0,NULL,0,NULL,0,NULL,399.76,10.5,4.2,4.7
2025-05-22,14:00:00,CNR3788860414,Incomplete,150226,Prime SUV,Choolaimedu,Chromepet,NULL,NULL,0,NULL,0,NULL,1,Other Issue,NULL,NULL,NULL,NULL
2025-05-26,23:00:00,CNR1788720744,Success,123198,Prime SUV,Padi,Guindy,6.97,11.92,0,NULL,0,NULL,0,NULL,387.5963307,27.71,4.1,3.6
2025-05-12,05:00:00,CNR5393187243,Cancelled by Driver,913990,Prime SUV,Vepery,Vadapalani,NULL,NULL,0,NULL,1,The customer was coughing/sick,0,NULL,NULL,NULL,NULL,NULL
2025-05-22,02:00:00,CNR4431097323,Success,725587,Prime Sedan,Besant Nagar,Royapettah,4.41,14.26,0,NULL,0,NULL,0,NULL,551.3124233,14.82,3.8,4
2025-05-20,09:00:00,CNR1684285932,Success,679429,Prime Sedan,Kodambakkam,Siruseri,3.41,2.91,0,NULL,0,NULL,0,NULL,652.8345297,10.43,4.2,4.4
2025-05-20,07:00:00,CNR7318675277,Success,578867,Prime Plus,Besant Nagar,Thiruvanmiyur,8.17,13.84,0,NULL,0,NULL,0,NULL,108.9157022,9.1,4.9,3.7
2025-05-29,19:00:00,CNR1989695052,Success,244262,Prime SUV,T Nagar,Mount Road,3.04,2.45,0,NULL,0,NULL,0,NULL,177.4167897,16.02,4.1,3.6
2025-05-15,16:00:00,CNR6799894096,Cancelled by Driver,135538,Auto,Thiruvanmiyur,Pammal,NULL,NULL,0,NULL,1,The customer was coughing/sick,0,NULL,NULL,NULL,NULL,NULL
2025-05-10,00:00:00,CNR2345626097,Success,216695,eBike,Mogappair,Mylapore,5.02,13.28,0,NULL,0,NULL,0,NULL,440.9710717,19.3,4.5,4.8
2025-05-12,17:00:00,CNR4024724946,Success,564584,Prime Plus,Guindy,Vepery,8.15,7.74,0,NULL,0,NULL,0,NULL,450.7974589,2.16,4.9,4.7
2025-05-22,09:00:00,CNR2933126516,Cancelled by Driver,513766,Prime Sedan,Kilpauk,Vepery,NULL,NULL,0,NULL,1,Personal & Car related issues,0,NULL,NULL,NULL,NULL,NULL
2025-05-25,16:00:00,CNR2318343924,Cancelled by Driver,557455,eBike,Madipakkam,Padi,NULL,NULL,0,NULL,1,Personal & Car related issues,0,NULL,NULL,NULL,NULL,NULL
2025-05-07,10:00:00,CNR1307454076,Success,595799,Auto,T Nagar,Thiruvanmiyur,2.71,9.97,0,NULL,0,NULL,0,NULL,256.45,16.07,4.4,3.6
2025-05-18,04:00:00,CNR1270606293,Cancelled by Customer,902849,Auto,Manapakkam,Velachery,NULL,NULL,1,Wrong Address,0,NULL,0,NULL,NULL,NULL,NULL,NULL
2025-05-05,14:00:00,CNR9776960748,Success,684516,Prime Sedan,Guindy,Pallavaram,8.94,14.75,0,NULL,0,NULL,0,NULL,922.0379384,29.36,4.9,4.1
2025-05-06,02:00:00,CNR9945277014,Cancelled by Driver,537628,Auto,Tambaram,Ashok Nagar,NULL,NULL,0,NULL,1,The customer was coughing/sick,0,NULL,NULL,NULL,NULL,NULL
2025-05-14,15:00:00,CNR9070538875,Success,631375,Prime SUV,Egmore,Velachery,4.39,4.99,0,NULL,0,NULL,0,NULL,362.8524575,11.29,4.3,3.8
2025-05-07,08:00:00,CNR7124269879,Success,851917,Prime Plus,Avadi,Mogappair,5.06,7.43,0,NULL,0,NULL,0,NULL,104.41,9.32,4.9,3.7
2025-05-18,04:00:00,CNR6046703361,Success,554313,eBike,Mylapore,Korattur,6.7,2.89,0,NULL,0,NULL,0,NULL,211.94,9.74,4.8,4.1
2025-05-17,13:00:00,CNR8699219869,Success,524087,Mini,Guindy,Saidapet,6.8,7.09,0,NULL,0,NULL,0,NULL,486.4362368,11.27,3.9,4.4
2025-05-06,05:00:00,CNR2493119221,Incomplete,800530,Mini,Nungambakkam,Adyar,NULL,NULL,0,NULL,0,NULL,1,Other Issue,NULL,NULL,NULL,NULL
2025-05-04,10:00:00,CNR8875935710,Success,335924,Prime Sedan,Sholinganallur,Mandaveli,3.64,9.84,0,NULL,0,NULL,0,NULL,112.5540336,23.46,4.1,4.6
2025-05-02,11:00:00,CNR9989472024,Success,139723,Bike,Sholinganallur,Triplicane,7.37,9.27,0,NULL,0,NULL,0,NULL,931.2116473,19.47,4.1,3.8
2025-05-28,20:00:00,CNR1773738363,Success,398644,Mini,Padi,Anna Nagar,8.22,11.37,0,NULL,0,NULL,0,NULL,389.3553418,28.53,4.4,3.5
2025-05-09,17:00:00,CNR7137155003,Success,585049,Prime Sedan,Avadi,Parrys,3.11,3.9,0,NULL,0,NULL,0,NULL,517.5343907,25.6,4.7,3.8
2025-05-05,21:00:00,CNR7376231752,Cancelled by Driver,143856,Auto,Pallavaram,Vepery,NULL,NULL,0,NULL,1,Customer related issue,0,NULL,NULL,NULL,NULL,NULL
2025-05-12,08:00:00,CNR7319706941,Cancelled by Driver,962851,Mini,Vadapalani,Kotturpuram,NULL,NULL,0,NULL,1,Customer related issue,0,NULL,NULL,NULL,NULL,NULL
2025-05-02,12:00:00,CNR1148231505,Success,812146,Prime Sedan,Avadi,Kilpauk,3.58,11.71,0,NULL,0,NULL,0,NULL,131.1519505,9.68,3.5,4.5
2025-05-15,15:00:00,CNR7612221765,Success,208562,Prime SUV,Velachery,Kelambakkam,3.77,11.11,0,NULL,0,NULL,0,NULL,317.97,13.89,4.2,4.9
2025-05-12,14:00:00,CNR4702279131,Success,368565,Prime Sedan,Chetpet,Besant Nagar,8.34,5.81,0,NULL,0,NULL,0,NULL,122.0116239,26.33,3.6,3.9
2025-05-21,06:00:00,CNR4227062945,Success,285247,Prime Plus,Sholinganallur,Velachery,4.73,8.64,0,NULL,0,NULL,0,NULL,101.35,10.49,4.1,4.2
2025-05-01,13:00:00,CNR2291446801,Success,457262,Prime SUV,Pammal,Aminjikarai,6.45,7.49,0,NULL,0,NULL,0,NULL,460.3381102,19.67,4,4.3
2025-05-15,08:00:00,CNR5685249098,Success,877432,Prime Plus,Siruseri,Vadapalani,2.26,4.49,0,NULL,0,NULL,0,NULL,371.8171959,6.04,4.3,4.5
2025-05-18,11:00:00,CNR7110800404,Cancelled by Customer,303167,eBike,Pallavaram,Besant Nagar,NULL,NULL,1,Driver asked to cancel,0,NULL,0,NULL,NULL,NULL,NULL,NULL
2025-05-21,16:00:00,CNR4984964944,Cancelled by Driver,198005,Mini,Perungudi,Thoraipakkam,NULL,NULL,0,NULL,1,Customer related issue,0,NULL,NULL,NULL,NULL,NULL
2025-05-20,07:00:00,CNR2029799791,Success,508012,Prime Sedan,Aminjikarai,Kotturpuram,4.65,13.16,0,NULL,0,NULL,0,NULL,357.8499546,17.15,5,4.7
2025-05-06,12:00:00,CNR3290934793,Success,402068,Bike,Vadapalani,Manapakkam,5.8,14.62,0,NULL,0,NULL,0,NULL,880.0485124,18.3,4.8,4.3
2025-05-03,01:00:00,CNR3905693665,Success,876938,Bike,Vadapalani,Madipakkam,5.04,9.46,0,NULL,0,NULL,0,NULL,248.1609748,28.53,3.7,3.7
2025-05-10,16:00:00,CNR8271654156,Success,996431,Prime Sedan,Choolaimedu,Chromepet,5.83,2.49,0,NULL,0,NULL,0,NULL,469.83,8.89,4.2,4.3
2025-05-13,00:00:00,CNR6071427365,Success,119568,Prime Sedan,Kelambakkam,Koyambedu,6.55,3.36,0,NULL,0,NULL,0,NULL,186.0231252,3.28,4.3,4.3
2025-05-26,12:00:00,CNR7874013211,Success,446020,Prime Sedan,Vepery,Chetpet,8.02,14.07,0,NULL,0,NULL,0,NULL,445.0212354,28.83,4.7,3.9
2025-05-18,16:00:00,CNR6524247573,Cancelled by Driver,980154,Auto,Ashok Nagar,Triplicane,NULL,NULL,0,NULL,1,More than permitted people in there,0,NULL,NULL,NULL,NULL,NULL
2025-05-21,08:00:00,CNR9482627374,Success,526097,Prime SUV,Saidapet,Porur,7.14,7.83,0,NULL,0,NULL,0,NULL,343.8038807,16.05,4.3,3.6
2025-05-25,10:00:00,CNR7996352252,Cancelled by Driver,747444,Auto,Avadi,Manapakkam,NULL,NULL,0,NULL,1,The customer was coughing/sick,0,NULL,NULL,NULL,NULL,NULL
2025-05-28,20:00:00,CNR8407341919,Success,523973,Mini,Adyar,Triplicane,4.04,8.87,0,NULL,0,NULL,0,NULL,377.82,9.81,4,3.7
2025-05-18,10:00:00,CNR9833922664,Success,845045,Auto,Chetpet,Choolaimedu,8.54,14.18,0,NULL,0,NULL,0,NULL,284.175979,8.9,4.4,4
2025-05-03,11:00:00,CNR8944859931,Cancelled by Customer,924756,Mini,Broadway,Royapettah,NULL,NULL,1,Wrong Address,0,NULL,0,NULL,NULL,NULL,NULL,NULL
2025-05-06,06:00:00,CNR5403752990,Success,318101,Prime SUV,Choolaimedu,Perungudi,9.77,11.46,0,NULL,0,NULL,0,NULL,107.4911893,11.59,4.2,4.2
2025-05-13,13:00:00,CNR3342498030,Success,993164,Prime Sedan,Semmancheri,T Nagar,8,13.49,0,NULL,0,NULL,0,NULL,976.7,14.25,4.1,4.3
2025-05-25,23:00:00,CNR5666739734,Success,928678,Mini,Kodambakkam,Saidapet,5.86,4.11,0,NULL,0,NULL,0,NULL,601.655391,27.68,4.8,3.6
2025-05-05,21:00:00,CNR1078264643,Success,353959,Bike,Egmore,Parrys,7.6,13.61,0,NULL,0,NULL,0,NULL,181.4530738,24.25,3.9,3.6
2025-05-05,01:00:00,CNR4674267330,Success,276339,eBike,Broadway,Vadapalani,8.09,14.13,0,NULL,0,NULL,0,NULL,546.29,14.47,3.5,4.5
2025-05-29,04:00:00,CNR3425159548,Success,795873,Bike,Pallavaram,Tambaram,5.88,11.23,0,NULL,0,NULL,0,NULL,491.5394488,29.42,4.9,3.8
2025-05-24,13:00:00,CNR1217446662,Success,374209,Prime Plus,Manapakkam,Thiruvanmiyur,2.47,10.62,0,NULL,0,NULL,0,NULL,327.9061275,11.39,4.5,4
2025-05-23,17:00:00,CNR6957093348,Success,854458,Bike,Pammal,Pallavaram,4.12,9.22,0,NULL,0,NULL,0,NULL,852.65,29.17,4.6,4.4
2025-05-21,00:00:00,CNR7057441582,Success,676941,eBike,Pammal,Padi,7.56,2.5,0,NULL,0,NULL,0,NULL,224.1840724,25.03,3.6,4
2025-05-15,21:00:00,CNR8875283065,Success,723166,Mini,Villivakkam,Guindy,3.38,8.88,0,NULL,0,NULL,0,NULL,850.6068477,22.29,3.6,3.8
2025-05-16,12:00:00,CNR4296650496,Success,513292,Auto,Mylapore,Mount Road,8.34,8.15,0,NULL,0,NULL,0,NULL,436.5374048,5.41,4.7,3.9
2025-05-16,02:00:00,CNR7922664985,Success,165934,Prime Sedan,Chromepet,Parrys,3.16,11.16,0,NULL,0,NULL,0,NULL,543.0926794,11.58,4.1,3.8
2025-05-20,05:00:00,CNR9902022007,Cancelled by Customer,913988,Mini,Velachery,Ambattur,NULL,NULL,1,Driver is not moving towards pickup location,0,NULL,0,NULL,NULL,NULL,NULL,NULL
2025-05-27,12:00:00,CNR1905181567,Success,574981,Mini,Perambur,Madipakkam,4.45,8.8,0,NULL,0,NULL,0,NULL,608.3127913,20.12,4.6,4.9
2025-05-22,12:00:00,CNR2107933548,Success,443850,Prime SUV,Thiruvanmiyur,Velachery,3.23,3.68,0,NULL,0,NULL,0,NULL,914.9,18.86,3.5,4.2
2025-05-18,00:00:00,CNR1485563591,Success,792031,Prime Plus,Kilpauk,Thoraipakkam,9.82,11.74,0,NULL,0,NULL,0,NULL,387.6246981,26.42,4.9,4.2
2025-05-21,18:00:00,CNR5768489234,Cancelled by Driver,447320,Bike,Mogappair,Chetpet,NULL,NULL,0,NULL,1,The customer was coughing/sick,0,NULL,NULL,NULL,NULL,NULL
2025-05-12,17:00:00,CNR4785717589,Success,295395,Mini,Tambaram,Semmancheri,8.53,3.18,0,NULL,0,NULL,0,NULL,656.08,5.08,4.9,4
2025-05-21,19:00:00,CNR4860369445,Success,336591,Mini,Koyambedu,Royapettah,2.28,14.69,0,NULL,0,NULL,0,NULL,745.5085713,8.64,5,4.2
2025-05-25,19:00:00,CNR8769193978,Success,391882,Bike,Parrys,Aminjikarai,6.86,10,0,NULL,0,NULL,0,NULL,112.4413757,22.87,4.6,4
2025-05-19,11:00:00,CNR5651363036,Success,948164,Prime SUV,Manapakkam,Kelambakkam,2.35,4.4,0,NULL,0,NULL,0,NULL,879.24,18.95,3.6,4.9
2025-05-05,15:00:00,CNR3207854387,Success,253003,Auto,Korattur,Washermanpet,4.02,11.47,0,NULL,0,NULL,0,NULL,196.0841027,28.99,4.3,3.7
2025-05-20,05:00:00,CNR4661282387,Success,982086,Mini,Porur,Washermanpet,6.52,14.43,0,NULL,0,NULL,0,NULL,756.37,22.01,3.6,4.5
2025-05-29,18:00:00,CNR6724086986,Cancelled by Driver,954746,Auto,Royapettah,Nungambakkam,NULL,NULL,0,NULL,1,Personal & Car related issues,0,NULL,NULL,NULL,NULL,NULL
2025-05-10,11:00:00,CNR1083804956,Success,142943,Prime SUV,Siruseri,Nanganallur,6.51,13.03,0,NULL,0,NULL,0,NULL,297.095705,11.21,3.7,4.9
2025-05-16,14:00:00,CNR8707483362,Cancelled by Driver,343794,eBike,Mandaveli,Porur,NULL,NULL,0,NULL,1,Personal & Car related issues,0,NULL,NULL,NULL,NULL,NULL
2025-05-09,21:00:00,CNR8210549213,Cancelled by Driver,746658,Auto,Kilpauk,Thoraipakkam,NULL,NULL,0,NULL,1,The customer was coughing/sick,0,NULL,NULL,NULL,NULL,NULL
2025-05-17,14:00:00,CNR5262560544,Success,689119,Prime SUV,Porur,Ashok Nagar,5.35,10.03,0,NULL,0,NULL,0,NULL,468.8427984,29.08,4.2,3.8
2025-05-14,01:00:00,CNR8698064381,Cancelled by Driver,354975,Bike,Thoraipakkam,Semmancheri,NULL,NULL,0,NULL,1,Personal & Car related issues,0,NULL,NULL,NULL,NULL,NULL
2025-05-10,05:00:00,CNR9318452738,Success,761585,Mini,Kelambakkam,Korattur,2.32,8.08,0,NULL,0,NULL,0,NULL,763.2259059,20.38,3.5,4.5
2025-05-05,02:00:00,CNR6757432761,Success,811253,Bike,Kotturpuram,Padi,3.25,2.12,0,NULL,0,NULL,0,NULL,379.8890645,26.78,4.7,4.7
2025-05-13,00:00:00,CNR9837394638,Cancelled by Driver,799464,Bike,Thoraipakkam,Mandaveli,NULL,NULL,0,NULL,1,More than permitted people in there,0,NULL,NULL,NULL,NULL,NULL
2025-05-21,11:00:00,CNR2532923517,Success,675770,Auto,Aminjikarai,Vadapalani,8.93,14.57,0,NULL,0,NULL,0,NULL,211.96,24.04,4.7,4.4
2025-05-23,13:00:00,CNR7634196393,Cancelled by Driver,584208,eBike,Chetpet,Pammal,NULL,NULL,0,NULL,1,Customer related issue,0,NULL,NULL,NULL,NULL,NULL
2025-05-24,00:00:00,CNR6252611932,Cancelled by Driver,230433,Prime Plus,Broadway,Kilpauk,NULL,NULL,0,NULL,1,Customer related issue,0,NULL,NULL,NULL,NULL,NULL
2025-05-27,07:00:00,CNR5781486754,Success,127599,Prime Sedan,Saidapet,Villivakkam,2.75,11.35,0,NULL,0,NULL,0,NULL,458.98,3.35,4.6,4.4
2025-05-29,21:00:00,CNR3167390860,Cancelled by Driver,491526,Prime Plus,Parrys,Pallavaram,NULL,NULL,0,NULL,1,Customer related issue,0,NULL,NULL,NULL,NULL,NULL
2025-05-26,03:00:00,CNR3080885891,Incomplete,319453,Mini,Egmore,Kilpauk,NULL,NULL,0,NULL,0,NULL,1,Vehicle Breakdown,NULL,NULL,NULL,NULL
2025-05-20,09:00:00,CNR9133988413,Success,198388,Prime Plus,Perungudi,Tambaram,5.87,10.78,0,NULL,0,NULL,0,NULL,413.9047601,8.1,3.8,4.8
2025-05-24,22:00:00,CNR1765522172,Cancelled by Driver,779605,Prime SUV,Ashok Nagar,T Nagar,NULL,NULL,0,NULL,1,Personal & Car related issues,0,NULL,NULL,NULL,NULL,NULL
2025-05-25,12:00:00,CNR4550667134,Cancelled by Driver,394691,eBike,Thiruvanmiyur,Adyar,NULL,NULL,0,NULL,1,More than permitted people in there,0,NULL,NULL,NULL,NULL,NULL
2025-05-11,20:00:00,CNR2154229019,Success,351376,Prime SUV,Sholinganallur,T Nagar,6.43,14.45,0,NULL,0,NULL,0,NULL,378.27,12.97,4.2,4.9
2025-05-29,18:00:00,CNR1553037037,Cancelled by Driver,116006,Prime SUV,Vepery,Pammal,NULL,NULL,0,NULL,1,Customer related issue,0,NULL,NULL,NULL,NULL,NULL
2025-05-11,23:00:00,CNR9542167004,Cancelled by Driver,154595,Mini,Ambattur,Madipakkam,NULL,NULL,0,NULL,1,Customer related issue,0,NULL,NULL,NULL,NULL,NULL
2025-05-07,15:00:00,CNR7224528988,Success,694682,Prime Plus,Semmancheri,Villivakkam,3.35,6.2,0,NULL,0,NULL,0,NULL,744.43,5.28,3.9,3.6
2025-05-24,23:00:00,CNR1560926276,Success,868512,eBike,Siruseri,Thiruvanmiyur,2.23,14.91,0,NULL,0,NULL,0,NULL,316.9159236,21.06,4.1,4.5
2025-05-26,16:00:00,CNR2816833901,Success,544754,Auto,Koyambedu,Vadapalani,3.24,8.45,0,NULL,0,NULL,0,NULL,266.62,21.43,4.5,4.3
2025-05-04,11:00:00,CNR3973549918,Success,444635,Prime SUV,Tambaram,Koyambedu,8.27,10.39,0,NULL,0,NULL,0,NULL,191.89,3.42,3.7,4.6
2025-05-11,10:00:00,CNR5770955908,Success,400034,Auto,Chetpet,Choolaimedu,8.59,6.88,0,NULL,0,NULL,0,NULL,550.9,29.46,3.5,3.9
2025-05-26,11:00:00,CNR6588479538,Cancelled by Driver,867162,Bike,Chetpet,Kelambakkam,NULL,NULL,0,NULL,1,More than permitted people in there,0,NULL,NULL,NULL,NULL,NULL
2025-05-10,15:00:00,CNR9935454602,Success,592638,Bike,Parrys,Aminjikarai,4.58,4.59,0,NULL,0,NULL,0,NULL,173.8064862,14.54,3.6,4.7
2025-05-21,11:00:00,CNR7342584428,Success,329806,eBike,Chetpet,Thiruvanmiyur,3.21,3.12,0,NULL,0,NULL,0,NULL,445.26,4.62,3.6,3.7
2025-05-21,10:00:00,CNR6974561255,Success,734333,Bike,Broadway,Triplicane,7.43,7.44,0,NULL,0,NULL,0,NULL,204.9866147,9.84,4.3,4.1
2025-05-18,19:00:00,CNR4573663451,Cancelled by Driver,740860,Prime Plus,Pammal,Siruseri,NULL,NULL,0,NULL,1,Personal & Car related issues,0,NULL,NULL,NULL,NULL,NULL
2025-05-01,10:00:00,CNR4374422589,Cancelled by Driver,944213,Bike,Thoraipakkam,Chetpet,NULL,NULL,0,NULL,1,More than permitted people in there,0,NULL,NULL,NULL,NULL,NULL
2025-05-06,19:00:00,CNR6120040350,Success,447338,Prime Plus,Mylapore,Manapakkam,2.11,10.54,0,NULL,0,NULL,0,NULL,340.97,24.26,4.4,4.6
2025-05-15,21:00:00,CNR9354972669,Success,957948,Auto,Tambaram,Perambur,3.08,10.31,0,NULL,0,NULL,0,NULL,330.6,28.02,4,4
2025-05-03,19:00:00,CNR4379912219,Success,402880,Mini,Thoraipakkam,Triplicane,9.52,3.57,0,NULL,0,NULL,0,NULL,1217.18,19.56,3.5,3.6
2025-05-03,05:00:00,CNR4161117658,Success,588396,Mini,Perambur,Manapakkam,5.55,3.03,0,NULL,0,NULL,0,NULL,424.1197846,8.62,4.8,4.3
2025-05-25,19:00:00,CNR8184541911,Success,394125,Mini,Thoraipakkam,Triplicane,5.46,5.2,0,NULL,0,NULL,0,NULL,576.3871156,24.91,3.7,3.9
2025-05-14,01:00:00,CNR6321446806,Cancelled by Customer,377570,Bike,Nungambakkam,Anna Nagar,NULL,NULL,1,AC is not working (Only for 4-wheelers),0,NULL,0,NULL,NULL,NULL,NULL,NULL
2025-05-11,08:00:00,CNR3615949639,Success,702999,eBike,Nanganallur,Anna Nagar,7.18,3.86,0,NULL,0,NULL,0,NULL,339.0298002,19.23,3.6,4.4
2025-05-08,11:00:00,CNR5849356702,Success,862059,Prime SUV,Broadway,Tambaram,3.82,14.83,0,NULL,0,NULL,0,NULL,474.7992709,9.76,3.7,4.9
2025-05-02,06:00:00,CNR7640046900,Cancelled by Customer,383737,Prime Sedan,Saidapet,Ashok Nagar,NULL,NULL,1,Change of plans,0,NULL,0,NULL,NULL,NULL,NULL,NULL
2025-05-04,15:00:00,CNR4234580999,Success,907374,Mini,Triplicane,Kelambakkam,9.26,12.79,0,NULL,0,NULL,0,NULL,238.0001304,15.19,3.8,4
2025-05-12,05:00:00,CNR9089294715,Cancelled by Driver,966621,Bike,Egmore,Chromepet,NULL,NULL,0,NULL,1,More than permitted people in there,0,NULL,NULL,NULL,NULL,NULL
2025-05-15,04:00:00,CNR9081792722,Success,748967,Prime Plus,Choolaimedu,Besant Nagar,2.25,5.94,0,NULL,0,NULL,0,NULL,353.82,26.07,3.7,4.6
2025-05-18,12:00:00,CNR3981580705,Success,341659,Mini,Saidapet,Besant Nagar,7.92,9.42,0,NULL,0,NULL,0,NULL,354.6263559,4.04,4.8,4.5
2025-05-28,19:00:00,CNR8617016679,Cancelled by Customer,118880,Prime SUV,Siruseri,Sholinganallur,NULL,NULL,1,Change of plans,0,NULL,0,NULL,NULL,NULL,NULL,NULL
2025-05-25,21:00:00,CNR6168924662,Success,204630,Mini,Porur,Semmancheri,5.24,9.09,0,NULL,0,NULL,0,NULL,239.97,7.23,3.7,4.5
2025-05-25,00:00:00,CNR2458218795,Cancelled by Driver,929931,Prime Plus,Manapakkam,Mount Road,NULL,NULL,0,NULL,1,The customer was coughing/sick,0,NULL,NULL,NULL,NULL,NULL
2025-05-09,16:00:00,CNR9944303556,Success,429137,Prime Sedan,Choolaimedu,Padi,2.58,11.56,0,NULL,0,NULL,0,NULL,465,16.1,4.5,3.7
2025-05-24,22:00:00,CNR2165359495,Success,475982,Bike,Perungudi,Ashok Nagar,9.81,12.16,0,NULL,0,NULL,0,NULL,543.1372286,2.32,4.9,4.7
2025-05-05,14:00:00,CNR9802860048,Cancelled by Customer,414954,Mini,Chetpet,Nungambakkam,NULL,NULL,1,AC is not working (Only for 4-wheelers),0,NULL,0,NULL,NULL,NULL,NULL,NULL
2025-05-07,06:00:00,CNR4340964181,Success,466708,Auto,Kelambakkam,Choolaimedu,8.88,13.27,0,NULL,0,NULL,0,NULL,124.3717555,8.23,4,4.8
2025-05-09,02:00:00,CNR3116627358,Incomplete,303534,Auto,Vadapalani,Choolaimedu,NULL,NULL,0,NULL,0,NULL,1,Customer Demand,NULL,NULL,NULL,NULL
2025-05-08,21:00:00,CNR2102590372,Success,438218,Prime SUV,Adyar,Triplicane,3.08,3.24,0,NULL,0,NULL,0,NULL,309.9770585,19.14,3.5,4.2
2025-05-05,11:00:00,CNR5387802475,Cancelled by Driver,336993,Auto,Porur,Villivakkam,NULL,NULL,0,NULL,1,More than permitted people in there,0,NULL,NULL,NULL,NULL,NULL
2025-05-17,01:00:00,CNR4764480261,Success,313978,eBike,Pammal,Kodambakkam,9.38,7.04,0,NULL,0,NULL,0,NULL,498.6910262,29.91,4.7,3.6
2025-05-23,11:00:00,CNR9792437506,Success,397654,Prime Sedan,Besant Nagar,Kodambakkam,9.98,4.14,0,NULL,0,NULL,0,NULL,686.9253272,15.14,3.9,4.4
2025-05-16,23:00:00,CNR6292923599,Success,426774,Auto,Besant Nagar,Nungambakkam,7.81,10.59,0,NULL,0,NULL,0,NULL,296.458958,22.7,4.4,4.7
2025-05-07,00:00:00,CNR5578212698,Success,736542,Prime Sedan,Choolaimedu,Manapakkam,5.33,4.62,0,NULL,0,NULL,0,NULL,458.6972078,2.22,4.1,3.9
2025-05-23,20:00:00,CNR7910156735,Success,841423,Prime SUV,Kotturpuram,Nungambakkam,8.33,14.95,0,NULL,0,NULL,0,NULL,734.1177452,29.44,3.7,3.6
2025-05-06,18:00:00,CNR5943091430,Success,468984,Auto,Madipakkam,Manapakkam,8.7,9.88,0,NULL,0,NULL,0,NULL,301.87,21.92,3.8,3.9
2025-05-15,12:00:00,CNR5636425007,Success,730595,Prime SUV,Perambur,Guindy,9.56,14.82,0,NULL,0,NULL,0,NULL,1151.59031,18.83,4.5,4.6
2025-05-30,01:00:00,CNR6053046423,Success,372812,Prime Sedan,Nungambakkam,Broadway,9.55,5.67,0,NULL,0,NULL,0,NULL,173.8651736,4.09,4.3,3.7
2025-05-30,03:00:00,CNR2744910590,Success,895992,Prime SUV,Egmore,Koyambedu,3.49,8.06,0,NULL,0,NULL,0,NULL,405.4227031,3.49,4.9,3.9
2025-05-15,23:00:00,CNR2227889919,Success,518310,Prime Sedan,Thiruvanmiyur,Kilpauk,6.42,10.14,0,NULL,0,NULL,0,NULL,410.44,6.98,4.9,3.9
2025-05-01,20:00:00,CNR8415288489,Success,100928,Auto,Chromepet,Sholinganallur,9.16,9.84,0,NULL,0,NULL,0,NULL,636.25,5.86,4,4.6
2025-05-24,13:00:00,CNR8508942051,Cancelled by Customer,636599,eBike,Pammal,Guindy,NULL,NULL,1,Driver is not moving towards pickup location,0,NULL,0,NULL,NULL,NULL,NULL,NULL
